CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
17950,72,3,472.12,2,3,3,8,At Risk
17951,40,3,990.84,3,3,4,10,Regular
17954,5,12,2276.78,5,5,5,15,High Value
17955,199,4,557.3,1,4,3,8,At Risk
17956,249,1,12.75,1,1,1,3,Hibernating
17957,66,1,110.72,3,1,1,5,Regular
17958,117,1,508.46,2,1,3,6,Hibernating
17960,171,1,73.78,2,1,1,4,Hibernating
17961,21,39,1296.44,4,5,4,13,High Value
17962,142,1,102.41,2,1,1,4,Hibernating
17964,32,2,463.21,4,3,2,9,Potential
17965,38,14,2599.19,3,5,5,13,Loyal
17966,38,5,1098.43,3,4,4,11,Loyal
17967,372,1,112.27,1,1,1,3,Hibernating
17968,374,1,265.1,1,1,2,4,Hibernating
17969,166,2,228.2,2,3,1,6,Regular
17970,211,1,562.79,1,1,3,5,Hibernating
17972,242,1,135.19,1,1,1,3,Hibernating
17973,52,1,337.04,3,1,2,6,Regular
17974,25,3,703.99,4,3,3,10,Potential
17975,15,13,4384.76,4,5,5,14,High Value
17976,372,1,321.79,1,1,2,4,Hibernating
17977,29,1,288.14,4,1,2,7,New
17978,365,1,300.92,1,1,2,4,Hibernating
17979,36,4,709.11,3,4,3,10,Loyal
17980,166,3,811.45,2,3,3,8,At Risk
17984,145,1,152.68,2,1,1,4,Hibernating
17985,22,1,631.35,4,1,3,8,New
17986,56,1,20.8,3,1,1,5,Regular
17987,185,1,198.57,1,1,1,3,Hibernating
17988,12,7,191.17,5,5,1,11,Loyal
17990,237,3,630.84,1,3,3,7,At Risk
17991,225,2,93.35,1,3,1,5,Regular
17994,122,4,626.09,2,4,3,9,At Risk
17995,282,1,76.1,1,1,1,3,Hibernating
17997,74,8,1520.47,2,5,4,11,At Risk
17999,37,2,380.39,3,3,2,8,Regular
18001,12,2,415.13,5,3,2,10,Potential
18004,362,1,157.92,1,1,1,3,Hibernating
18005,4,2,226.47,5,3,1,9,Potential
18006,23,1,444.68,4,1,2,7,New
18008,70,9,2116.19,3,5,5,13,Loyal
18009,235,1,242.29,1,1,1,3,Hibernating
18010,257,1,174.8,1,1,1,3,Hibernating
18011,373,1,102.79,1,1,1,3,Hibernating
18013,155,2,187.29,2,3,1,6,Regular
18014,28,1,154.27,4,1,1,6,New
18015,4,1,120.03,5,1,1,7,New
18016,32,5,1477.66,4,4,4,12,High Value
18017,81,3,523.0,2,3,3,8,At Risk
18018,108,2,122.14,2,3,1,6,Regular
18019,52,1,38.45,3,1,1,5,Regular
18022,36,1,612.72,3,1,3,7,Regular
18024,153,2,236.78,2,3,1,6,Regular
18027,99,1,115.31,2,1,1,4,Hibernating
18030,4,2,220.7,5,3,1,9,Potential
18032,334,1,73.5,1,1,1,3,Hibernating
18033,65,1,93.82,3,1,1,5,Regular
18034,22,2,418.68,4,3,2,9,Potential
18035,36,3,713.89,3,3,3,9,Regular
18036,32,3,403.12,4,3,2,9,Potential
18037,154,6,70.02,2,5,1,8,Regular
18040,19,2,357.2,4,3,2,9,Potential
18041,12,21,4075.12,5,5,5,15,High Value
18042,54,1,165.05,3,1,1,5,Regular
18043,25,3,529.29,4,3,3,10,Potential
18044,4,10,2085.65,5,5,5,15,High Value
18045,45,1,178.34,3,1,1,5,Regular
18048,203,2,172.29,1,3,1,5,Regular
18050,359,1,74.4,1,1,1,3,Hibernating
18053,71,1,297.07,3,1,2,6,Regular
18055,7,10,6729.29,5,5,5,15,High Value
18056,288,1,363.65,1,1,2,4,Hibernating
18058,10,1,170.16,5,1,1,7,New
18059,23,3,296.71,4,3,2,9,Potential
18061,22,10,2119.41,4,5,5,14,High Value
18062,173,3,720.52,2,3,3,8,At Risk
18064,133,2,814.0,2,3,3,8,At Risk
18065,6,14,2380.08,5,5,5,15,High Value
18066,75,1,318.0,2,1,2,5,Hibernating
18067,40,1,396.33,3,1,2,6,Regular
18068,289,1,101.7,1,1,1,3,Hibernating
18069,26,5,1994.39,4,4,4,12,High Value
18071,258,2,453.0,1,3,2,6,Regular
18072,186,1,12.24,1,1,1,3,Hibernating
18073,114,12,3846.74,2,5,5,12,At Risk
18074,374,1,489.6,1,1,3,5,Hibernating
18075,23,10,2538.72,4,5,5,14,High Value
18077,8,11,2584.41,5,5,5,15,High Value
18078,217,2,336.13,1,3,2,6,Regular
18079,45,4,3613.15,3,4,5,12,Loyal
18080,19,2,1231.5,4,3,4,11,Potential
18081,36,3,343.45,3,3,2,8,Regular
18082,26,1,680.84,4,1,3,8,New
18084,16,1,87.53,4,1,1,6,New
18085,330,2,689.95,1,3,3,7,At Risk
18086,274,1,101.34,1,1,1,3,Hibernating
18087,291,1,2917.32,1,1,5,7,Hibernating
18088,61,1,166.03,3,1,1,5,Regular
18092,2,11,9065.76,5,5,5,15,High Value
18093,93,4,2083.42,2,4,5,11,At Risk
18094,82,7,3017.3,2,5,5,12,At Risk
18095,313,2,580.05,1,3,3,7,At Risk
18096,12,3,849.06,5,3,3,11,Potential
18097,8,6,2657.45,5,5,5,15,High Value
18099,127,1,168.31,2,1,1,4,Hibernating
18101,11,2,222.4,5,3,1,9,Potential
18102,1,60,259657.3,5,5,5,15,High Value
18104,37,1,754.64,3,1,3,7,Regular
18105,38,1,113.48,3,1,1,5,Regular
18106,330,1,421.9,1,1,2,4,Hibernating
18108,254,1,264.65,1,1,2,4,Hibernating
18109,2,26,7877.27,5,5,5,15,High Value
18110,20,1,168.55,4,1,1,6,New
18112,12,2,352.69,5,3,2,10,Potential
18113,369,1,76.32,1,1,1,3,Hibernating
18114,290,1,220.1,1,1,1,3,Hibernating
18116,68,8,1399.51,3,5,4,12,Loyal
18117,26,1,314.4,4,1,2,7,New
18118,11,26,5564.63,5,5,5,15,High Value
18119,368,1,180.7,1,1,1,3,Hibernating
18120,214,1,111.15,1,1,1,3,Hibernating
18121,149,2,653.3,2,3,3,8,At Risk
18122,8,6,1791.84,5,5,4,14,High Value
18123,24,2,574.44,4,3,3,10,Potential
18125,30,4,1130.1,4,4,4,12,High Value
18126,61,1,198.58,3,1,1,5,Regular
18127,19,3,347.08,4,3,2,9,Potential
18129,243,1,112.55,1,1,1,3,Hibernating
18130,15,3,1045.74,4,3,4,11,Potential
18133,212,1,931.5,1,1,4,6,Hibernating
18135,29,5,681.91,4,4,3,11,Loyal
18136,63,3,761.83,3,3,3,9,Regular
18138,295,1,152.65,1,1,1,3,Hibernating
18139,18,6,8438.34,4,5,5,14,High Value
18142,157,2,1014.9,2,3,4,9,At Risk
18143,117,2,1000.16,2,3,4,9,At Risk
18144,8,12,2888.75,5,5,5,15,High Value
18145,13,4,2861.55,5,4,5,14,High Value
18146,141,2,160.35,2,3,1,6,Regular
18147,46,2,179.34,3,3,1,7,Regular
18149,51,3,612.08,3,3,3,9,Regular
18150,32,3,566.58,4,3,3,10,Potential
18151,135,2,653.35,2,3,3,8,At Risk
18154,3,2,399.19,5,3,2,10,Potential
18155,75,3,347.82,2,3,2,7,Regular
18156,13,2,675.64,5,3,3,11,Potential
18158,9,2,451.75,5,3,2,10,Potential
18159,301,1,530.15,1,1,3,5,Hibernating
18160,57,2,638.06,3,3,3,9,Regular
18161,15,5,1612.79,4,4,4,12,High Value
18164,37,1,394.7,3,1,2,6,Regular
18165,177,1,302.46,2,1,2,5,Hibernating
18167,23,3,1361.51,4,3,4,11,Potential
18168,176,6,1123.74,2,5,4,11,At Risk
18169,61,1,202.65,3,1,1,5,Regular
18170,33,3,980.31,3,3,4,10,Regular
18171,59,5,1208.51,3,4,4,11,Loyal
18172,15,20,7490.17,4,5,5,14,High Value
18173,87,4,2106.84,2,4,5,11,At Risk
18174,7,1,104.0,5,1,1,7,New
18176,358,1,448.65,1,1,2,4,Hibernating
18177,31,6,1313.62,4,5,4,13,High Value
18178,129,4,1573.41,2,4,4,10,At Risk
18179,9,6,1793.17,5,5,4,14,High Value
18180,5,6,1843.75,5,5,4,14,High Value
18181,24,1,366.85,4,1,2,7,New
18183,227,2,600.52,1,3,3,7,At Risk
18184,15,1,49.8,4,1,1,6,New
18185,249,1,304.25,1,1,2,4,Hibernating
18188,15,3,1998.49,4,3,4,11,Potential
18189,78,2,1084.34,2,3,4,9,At Risk
18190,192,2,274.51,1,3,2,6,Regular
18191,262,1,207.8,1,1,1,3,Hibernating
18192,72,1,957.97,2,1,4,7,Hibernating
18193,165,1,212.96,2,1,1,4,Hibernating
18194,82,1,896.0,2,1,3,6,Hibernating
18196,95,2,686.63,2,3,3,8,At Risk
18198,4,17,5083.06,5,5,5,15,High Value
18200,106,1,150.35,2,1,1,4,Hibernating
18202,200,3,1396.99,1,3,4,8,At Risk
18203,157,1,160.42,2,1,1,4,Hibernating
18204,71,3,1960.95,3,3,4,10,Regular
18205,36,2,517.36,3,3,3,9,Regular
18209,29,1,139.1,4,1,1,6,New
18210,2,6,2621.38,5,5,5,15,High Value
18211,26,5,600.07,4,4,3,11,Loyal
18212,326,1,216.07,1,1,1,3,Hibernating
18213,237,1,232.48,1,1,1,3,Hibernating
18215,89,1,299.34,2,1,2,5,Hibernating
18216,31,1,481.75,4,1,3,8,New
18217,29,2,621.75,4,3,3,10,Potential
18218,211,2,606.22,1,3,3,7,At Risk
18219,3,10,2019.77,5,5,5,15,High Value
18220,227,1,297.78,1,1,2,4,Hibernating
18221,22,5,1033.31,4,4,4,12,High Value
18222,93,1,443.0,2,1,2,5,Hibernating
18223,5,14,6318.07,5,5,5,15,High Value
18224,264,1,158.95,1,1,1,3,Hibernating
18225,3,12,5356.86,5,5,5,15,High Value
18226,44,11,5192.1,3,5,5,13,Loyal
18227,218,1,93.75,1,1,1,3,Hibernating
18228,57,2,769.2,3,3,3,9,Regular
18229,12,20,7276.9,5,5,5,15,High Value
18230,9,7,2716.6,5,5,5,15,High Value
18231,192,5,2054.67,1,4,5,10,At Risk
18232,82,4,582.47,2,4,3,9,At Risk
18233,326,1,440.0,1,1,2,4,Hibernating
18235,72,3,1796.48,2,3,4,9,At Risk
18236,30,6,882.24,4,5,3,12,Loyal
18237,3,5,987.1,5,4,4,13,High Value
18239,219,5,1561.61,1,4,4,9,At Risk
18240,46,1,422.58,3,1,2,6,Regular
18241,10,17,2058.09,5,5,5,15,High Value
18242,72,4,2232.49,2,4,5,11,At Risk
18245,7,7,2507.56,5,5,5,15,High Value
18246,24,2,596.1,4,3,3,10,Potential
18248,123,2,783.02,2,3,3,8,At Risk
18249,17,1,95.34,4,1,1,6,New
18250,310,1,342.92,1,1,2,4,Hibernating
18251,87,1,4314.72,2,1,5,8,Hibernating
18252,51,2,518.27,3,3,3,9,Regular
18255,89,1,103.3,2,1,1,4,Hibernating
18257,39,8,2274.03,3,5,5,13,Loyal
18259,25,3,2338.6,4,3,5,12,Potential
18260,173,6,2580.15,2,5,5,12,At Risk
18261,43,2,324.24,3,3,2,8,Regular
18262,140,1,149.48,2,1,1,4,Hibernating
18263,26,3,1211.08,4,3,4,11,Potential
18265,72,2,801.51,2,3,3,8,At Risk
18269,366,1,138.9,1,1,1,3,Hibernating
18270,38,2,244.9,3,3,2,8,Regular
18272,3,6,3064.78,5,5,5,15,High Value
18273,2,3,204.0,5,3,1,9,Potential
18276,44,1,323.36,3,1,2,6,Regular
18277,58,1,97.63,3,1,1,5,Regular
18278,74,1,173.9,2,1,1,4,Hibernating
18280,278,1,180.6,1,1,1,3,Hibernating
18281,181,1,80.82,1,1,1,3,Hibernating
18282,8,2,176.6,5,3,1,9,Potential
18283,4,16,2039.58,5,5,5,15,High Value
18287,43,3,1837.28,3,3,4,10,Regular
